name_desc,seed,batch_size,transfer_lr,transfer_epochs,membtf,epochs,space,transfer_space,joint_repr,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,spr,kdt,spr_std,kdt_std
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,1,0.6236205020070607,0.45676309599342596,0.0,3.0814879110195774e-33
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,2,0.6236205020070607,0.45676309599342596,0.0,3.0814879110195774e-33
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,3,0.576617653095056,0.41215026753272327,0.00018946943737859498,0.00016092709192523877
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,4,0.6233863533020112,0.459801613532397,0.0013359211853633968,0.0007972372492890149
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,5,0.6245704495029032,0.4521437281132336,0.0031430280308809857,0.0024648963686751185
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,6,0.6607101814563023,0.4875588818613754,0.0006674740283301449,0.0007456773882313188
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,7,0.6329525916386569,0.4613824638736184,0.001885065761667811,0.001681215479964057
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,8,0.5908587585510506,0.4277739962297297,0.00031973826634841134,0.0001931088010890598
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,16,0.5746886784124002,0.41304669850464837,0.006872895152039519,0.004252972771363512
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,32,0.6248606149677873,0.4565295126240148,0.00418154353466067,0.0031961534903661316
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,64,0.6512604016822756,0.48199573646783533,0.0021776819849214286,0.001328019418725468
cate_allsst,42,8,0.001,30,True,150,PNAS,ENAS,True,adj_gin_cate,2,pwl,False,ensemble,False,128,0.6840815473612666,0.5145960864035467,6.047153233444051e-05,8.867363698773034e-05
